Date;Mes;Ano;Gen;subGen;mmGen;Exp;subExp;mmExp;PP;Cond;Temp min;Temp max;Temp med;exp/gen
11/03/2016;3;2016;23.265;2.807;24.2015;18.473;0.201;18.5735;4.944;Fine;22;28;25;0.79402536
12/03/2016;3;2016;25.138;1.873;23.3455;18.674;-4.523;16.4125;4.356;Fine;22;29;25.5;0.742859416
13/03/2016;3;2016;21.553;-3.585;20.0035;14.151;-1.128;13.587;4.608;Fine;22;28;25;0.656567531
14/03/2016;3;2016;18.454;-3.099;21.911;13.023;6.097;16.0715;4.212;Fine;22;28;25;0.705700661
15/03/2016;3;2016;25.368;6.914;22.399;19.12;-4.53;16.855;4.416;Fine;21;28;24.5;0.753705456
16/03/2016;3;2016;19.43;-5.938;20.934;14.59;0.863;15.0215;4.944;Fine;21;28;24.5;0.750900669
17/03/2016;3;2016;22.438;3.008;23.9005;15.453;4.123;17.5145;4.404;Fine;21;27;24;0.688697745
18/03/2016;3;2016;25.363;2.925;24.1015;19.576;-4.128;17.512;4.608;Fine;21;28;24.5;0.771832985
19/03/2016;3;2016;22.84;-2.523;19.1355;15.448;-7.045;11.9255;4.608;Fine;22;30;26;0.676357268
20/03/2016;3;2016;15.431;-7.409;19.0445;8.403;8.083;12.4445;4.272;Partly Cloudy;22;28;25;0.544553172
21/03/2016;3;2016;22.658;7.227;22.651;16.486;1.095;17.0335;4.992;Fine;21;28;24.5;0.72760173
22/03/2016;3;2016;22.644;-0.014;23.847;17.581;2.411;18.7865;4.776;Fine;19;27;23;0.776408762
23/03/2016;3;2016;25.05;2.406;23.124;19.992;-5.915;17.0345;4.476;Fine;19;27;23;0.798083832
24/03/2016;3;2016;21.198;-3.852;25.162;14.077;10.254;19.204;4.92;Fine;20;28;24;0.664072082
25/03/2016;3;2016;29.126;7.928;27.4515;24.331;-4.642;22.01;4.404;Fine;19;28;23.5;0.835370459
26/03/2016;3;2016;25.777;-3.349;17.972;19.689;-14.689;12.3445;4.067;Fine;19;29;24;0.76382046
27/03/2016;3;2016;10.167;-15.61;15.5425;5;8.48;9.24;3.288;Mostly Cloudy;20;24;22;0.491787155
28/03/2016;3;2016;20.918;10.751;24.1645;13.48;9.103;18.0315;4.62;Fine;20;27;23.5;0.644421073
29/03/2016;3;2016;27.411;6.493;24.8155;22.583;-4.412;20.377;4.5;Fine;19;29;24;0.823866331
30/03/2016;3;2016;22.22;-5.191;19.7685;18.171;-7.993;14.1745;4.572;Fine;19;29;24;0.817776778
31/03/2016;3;2016;17.317;-4.903;21.512;10.178;9.109;14.7325;4.668;Partly Cloudy;20;29;24.5;0.587746145
01/04/2016;4;2016;25.707;8.39;26.0455;19.287;1.331;19.9525;4.596;Fine;21;27;24;0.750262574
02/04/2016;4;2016;26.384;0.677;27.0735;20.618;-0.794;20.221;4.596;Fine;19;28;23.5;0.78145846
03/04/2016;4;2016;27.763;1.379;27.509;19.824;0.452;20.05;4.067;Fine;19;27;23;0.714043871
04/04/2016;4;2016;27.255;-0.508;27.147;20.276;-2.284;19.134;4.632;Fine;20;28;24;0.743936892
05/04/2016;4;2016;27.039;-0.216;27.368;17.992;1.382;18.683;4.608;Fine;20;27;23.5;0.665409224
06/04/2016;4;2016;27.697;0.658;27.9505;19.374;2.248;20.498;4.368;Fine;18;27;22.5;0.699498141
07/04/2016;4;2016;28.204;0.507;24.618;21.622;-7.038;18.103;3.972;Fine;18;28;23;0.766628847
08/04/2016;4;2016;21.032;-7.172;21.5055;14.584;-0.137;14.5155;4.44;Fine;20;28;24;0.693419551
09/04/2016;4;2016;21.979;0.947;24.9285;14.447;4.695;16.7945;4.284;Fine;19;28;23.5;0.65730925
10/04/2016;4;2016;27.878;5.899;20.8005;19.142;-11.112;13.586;3.936;Fine;19;28;23.5;0.686634622
11/04/2016;4;2016;13.723;-14.155;13.9025;8.03;0.808;8.434;4.032;Partly Cloudy;20;30;25;0.58514902
12/04/2016;4;2016;14.082;0.359;20.473;8.838;13.206;15.441;4.32;Partly Cloudy;19;27;23;0.627609715
13/04/2016;4;2016;26.864;12.782;20.745;22.044;-12.915;15.5865;4.452;Fine;19;26;22.5;0.820577725
14/04/2016;4;2016;14.626;-12.238;14.5145;9.129;0.712;9.485;4.284;Partly Cloudy;20;26;23;0.62416245
15/04/2016;4;2016;14.403;-0.223;18.4185;9.841;7.095;13.3885;3.9;Partly Cloudy;17;26;21.5;0.683260432
16/04/2016;4;2016;22.434;8.031;21.816;16.936;-3.025;15.4235;4.908;Fine;16;25;20.5;0.754925559
17/04/2016;4;2016;21.198;-1.236;22.095;13.911;4.608;16.215;4.608;Fine;18;26;22;0.656241155
18/04/2016;4;2016;22.992;1.794;22.6325;18.519;-1.753;17.6425;4.464;Fine;18;26;22;0.805454071
19/04/2016;4;2016;22.273;-0.719;23.721;16.766;4.358;18.945;4.224;Fine;17;26;21.5;0.752749966
20/04/2016;4;2016;25.169;2.896;23.6065;21.124;-3.903;19.1725;4.128;Fine;17;27;22;0.839286424
21/04/2016;4;2016;22.044;-3.125;22.744;17.221;0.35;17.396;4.464;Fine;18;26;22;0.781210307
22/04/2016;4;2016;23.444;1.4;23.3265;17.571;-2.459;16.3415;4.236;Fine;19;27;23;0.749488142
23/04/2016;4;2016;23.209;-0.235;23.845;15.112;4.068;17.146;4.284;Fine;18;26;22;0.651126718
24/04/2016;4;2016;24.481;1.272;22.0825;19.18;-7.575;15.3925;4.032;Fine;19;26;22.5;0.783464728
25/04/2016;4;2016;19.684;-4.797;18.4885;11.605;0.818;12.014;4.62;Fine;17;26;21.5;0.589565129
26/04/2016;4;2016;17.293;-2.391;17.5035;12.423;0.774;12.81;4.176;Fine;18;25;21.5;0.718383161
27/04/2016;4;2016;17.714;0.421;17.6935;13.197;-1.172;12.611;4.644;Fine;19;25;22;0.745003952
28/04/2016;4;2016;17.673;-0.041;13.2275;12.025;-7.223;8.4135;4.74;Fine;18;25;21.5;0.680416454
29/04/2016;4;2016;8.782;-8.891;12.46;4.802;5.175;7.3895;2.904;Mostly Cloudy;17;25;21;0.546800273
30/04/2016;4;2016;16.138;7.356;12.5515;9.977;-7.834;6.06;4.212;Fine;20;26;23;0.618230264
01/05/2016;5;2016;8.965;-7.173;12.9845;2.143;7.338;5.812;2.832;Partly Cloudy;21;23;22;0.239040714
02/05/2016;5;2016;17.004;8.039;19.3065;9.481;4.769;11.8655;3.9;Fine;19;26;22.5;0.557574688
03/05/2016;5;2016;21.609;4.605;23.824;14.25;7.126;17.813;4.332;Fine;20;27;23.5;0.659447452
04/05/2016;5;2016;26.039;4.43;26.0655;21.376;-0.75;21.001;3.852;Fine;19;27;23;0.820922462
05/05/2016;5;2016;26.092;0.053;25.97;20.626;0.414;20.833;3.924;Fine;17;25;21;0.790510501
06/05/2016;5;2016;25.848;-0.244;24.4525;21.04;-4.302;18.889;4.128;Fine;17;25;21;0.813989477
07/05/2016;5;2016;23.057;-2.791;21.9105;16.738;-4.055;14.7105;4.224;Fine;17;25;21;0.725940062
08/05/2016;5;2016;20.764;-2.293;20.472;12.683;3.05;14.208;4.284;Fine;17;26;21.5;0.610816798
09/05/2016;5;2016;20.18;-0.584;16.0395;15.733;-10.733;10.3665;4.296;Fine;18;26;22;0.7796333
10/05/2016;5;2016;11.899;-8.281;12.995;5;3.714;6.857;3.996;Partly Cloudy;21;29;25;0.420203378
11/05/2016;5;2016;14.091;2.192;20.6155;8.714;12.479;14.9535;3.912;Fine;18;24;21;0.618408913
12/05/2016;5;2016;27.14;13.049;26.4275;21.193;-0.701;20.8425;3.972;Fine;11;26;18.5;0.780876934
13/05/2016;5;2016;25.715;-1.425;22.422;20.492;-7.307;16.8385;3.792;Fine;12;24;18;0.796888975
14/05/2016;5;2016;19.129;-6.586;22.278;13.185;7.919;17.1445;4.44;Fine;15;25;20;0.689267604
15/05/2016;5;2016;25.427;6.298;25.225;21.104;-1.427;20.3905;3.756;Fine;14;26;20;0.829983875
16/05/2016;5;2016;25.023;-0.404;24.9435;19.677;-1.109;19.1225;3.792;Fine;13;25;19;0.786356552
17/05/2016;5;2016;24.864;-0.159;24.466;18.568;1.187;19.1615;3.732;Fine;14;26;20;0.746782497
18/05/2016;5;2016;24.068;-0.796;21.205;19.755;-7.378;16.066;3.648;Fine;14;26;20;0.820799402
19/05/2016;5;2016;18.342;-5.726;21.8915;12.377;8.191;16.4725;3.696;Fine;15;25;20;0.674790099
20/05/2016;5;2016;25.441;7.099;23.8415;20.568;-5.485;17.8255;3.756;Fine;14;27;20.5;0.808458787
21/05/2016;5;2016;22.242;-3.199;19.794;15.083;-5.903;12.1315;4.104;Fine;16;25;20.5;0.678131463
22/05/2016;5;2016;17.346;-4.896;20;9.18;8.827;13.5935;4.368;Fine;18;25;21.5;0.529228641
23/05/2016;5;2016;22.654;5.308;23.5265;18.007;1.751;18.8825;3.78;Fine;15;25;20;0.794870663
24/05/2016;5;2016;24.399;1.745;25.0795;19.758;1.365;20.4405;3.624;Fine;16;25;20.5;0.809787286
25/05/2016;5;2016;25.76;1.361;24.521;21.123;-3.043;19.6015;3.744;Fine;9;23;16;0.819992236
26/05/2016;5;2016;23.282;-2.478;21.5495;18.08;-3.408;16.376;3.66;Fine;10;27;18.5;0.776565587
27/05/2016;5;2016;19.817;-3.465;22.6615;14.672;2.771;16.0575;3.96;Fine;20;26;23;0.740374426
28/05/2016;5;2016;25.506;5.689;23.7765;17.443;-3.233;15.8265;3.804;Fine;13;23;18;0.683878303
29/05/2016;5;2016;22.047;-3.459;21.789;14.21;2.868;15.644;3.984;Fine;13;20;16.5;0.644532136
30/05/2016;5;2016;21.531;-0.516;19.189;17.078;-4.963;14.5965;4.224;Fine;9;21;15;0.793181924
31/05/2016;5;2016;16.847;-4.684;11.695;12.115;-9.486;7.372;4.067;Fine;12;23;17.5;0.719119131
01/06/2016;6;2016;6.543;-10.304;8.0745;2.629;2.888;4.073;2.1;Mostly Cloudy;16;20;18;0.401803454
02/06/2016;6;2016;9.606;3.063;8.976;5.517;-1.172;4.931;3.108;Partly Cloudy;16;20;18;0.574328545
03/06/2016;6;2016;8.346;-1.26;5.419;4.345;-4.085;2.3025;3.228;Mostly Cloudy;15;20;17.5;0.520608675
04/06/2016;6;2016;2.492;-5.854;11.5235;0.26;11.432;5.976;2.088;Showers;18;21;19.5;0.104333868
05/06/2016;6;2016;20.555;18.063;14.4655;11.692;-7.386;7.999;4.104;Fine;14;19;16.5;0.568815373
06/06/2016;6;2016;8.376;-12.179;16.766;4.306;16.23;12.421;2.88;Mostly Cloudy;14;18;16;0.51408787
07/06/2016;6;2016;25.156;16.78;24.841;20.536;-1.015;20.0285;3.864;Fine;11;21;16;0.816346001
08/06/2016;6;2016;24.526;-0.63;23.779;19.521;-1.58;18.731;3.672;Fine;12;23;17.5;0.795930849
09/06/2016;6;2016;23.032;-1.494;23.421;17.941;0.061;17.9715;3.468;Fine;12;25;18.5;0.778959708
10/06/2016;6;2016;23.81;0.778;22.5875;18.002;-5.574;15.215;3.972;Fine;17;25;21;0.756068879
11/06/2016;6;2016;21.365;-2.445;14.7725;12.428;-8.929;7.9635;4.176;Fine;12;22;17;0.58169904
12/06/2016;6;2016;8.18;-13.185;10.5725;3.499;5.236;6.117;2.7;Mostly Cloudy;12;21;16.5;0.427750611
13/06/2016;6;2016;12.965;4.785;13.703;8.735;1.125;9.2975;3.732;Partly Cloudy;15;20;17.5;0.673736984
14/06/2016;6;2016;14.441;1.476;15.715;9.86;3.249;11.4845;3.912;Fine;15;21;18;0.682778201
15/06/2016;6;2016;16.989;2.548;13.2485;13.109;-9.03;8.594;3.732;Fine;14;20;17;0.771616929
16/06/2016;6;2016;9.508;-7.481;11.039;4.079;4.156;6.157;2.808;Partly Cloudy;14;21;17.5;0.429007152
17/06/2016;6;2016;12.57;3.062;11.259;8.235;-4.875;5.7975;3.444;Partly Cloudy;12;22;17;0.655131265
18/06/2016;6;2016;9.948;-2.622;5.7585;3.36;-3.35;1.685;3.48;Partly Cloudy;14;22;18;0.337756333
19/06/2016;6;2016;1.569;-8.379;11.2035;0.01;12.418;6.219;0.756;Showers;14;20;17;0.01
20/06/2016;6;2016;20.838;19.269;20.3975;12.428;1.852;13.354;3.912;Fine;15;20;17.5;0.596410404
21/06/2016;6;2016;19.957;-0.881;15.0355;14.28;-8.793;9.8835;4.067;Fine;13;20;16.5;0.715538408
22/06/2016;6;2016;10.114;-9.843;8.194;5.487;-2.127;4.4235;3.48;Partly Cloudy;12;21;16.5;0.542515325
23/06/2016;6;2016;6.274;-3.84;10.0945;3.36;4.566;5.643;2.388;Mostly Cloudy;14;19;16.5;0.535543513
24/06/2016;6;2016;13.915;7.641;19.9325;7.926;13.254;14.553;4.188;Fine;15;23;19;0.56960115
25/06/2016;6;2016;25.95;12.035;18.6605;21.18;-15.693;13.3335;3.912;Fine;10;17;13.5;0.816184971
26/06/2016;6;2016;11.371;-14.579;12.0975;5.487;2.439;6.7065;3.36;Partly Cloudy;5;17;11;0.482543312
27/06/2016;6;2016;12.824;1.453;19.2535;7.926;11.46;13.656;3.456;Partly Cloudy;12;17;14.5;0.618059888
28/06/2016;6;2016;25.683;12.859;25.192;19.386;-0.52;19.126;3.852;Fine;8;18;13;0.754818362
29/06/2016;6;2016;24.701;-0.982;22.1205;18.866;-4.586;16.573;3.756;Fine;8;20;14;0.763774746
30/06/2016;6;2016;19.54;-5.161;22.2;14.28;2.374;15.467;4.067;Fine;8;20;14;0.730808598
01/07/2016;7;2016;24.86;5.32;24.9085;16.654;1.565;17.4365;3.732;Fine;12;22;17;0.669911504
02/07/2016;7;2016;24.957;0.097;24.857;18.219;-0.554;17.942;3.732;Fine;8;19;13.5;0.730015627
03/07/2016;7;2016;24.757;-0.2;22.8525;17.665;-3.285;16.0225;3.72;Fine;8;21;14.5;0.713535566
04/07/2016;7;2016;20.948;-3.809;13.133;14.38;-13.66;7.55;4.236;Fine;9;21;15;0.686461715
05/07/2016;7;2016;5.318;-15.63;15.728;0.72;17.821;9.6305;1.86;Cloudy;15;18;16.5;0.135389244
06/07/2016;7;2016;26.138;20.82;25.708;18.541;0.383;18.7325;3.888;Fine;10;17;13.5;0.709350371
07/07/2016;7;2016;25.278;-0.86;24.7665;18.924;0.761;19.3045;3.804;Fine;12;21;16.5;0.748635177
08/07/2016;7;2016;24.255;-1.023;24.1185;19.685;-1.441;18.9645;3.612;Fine;9;21;15;0.81158524
09/07/2016;7;2016;23.982;-0.273;24.274;18.244;-0.04;18.224;3.708;Fine;10;21;15.5;0.76073722
10/07/2016;7;2016;24.566;0.584;17.737;18.204;-11.13;12.639;3.672;Fine;10;21;15.5;0.74102418
11/07/2016;7;2016;10.908;-13.658;11.701;7.074;1.07;7.609;4.019;Partly Cloudy;11;20;15.5;0.648514851
12/07/2016;7;2016;12.494;1.586;13.146;8.144;0.79;8.539;4.14;Partly Cloudy;14;25;19.5;0.65183288
13/07/2016;7;2016;13.798;1.304;10.9985;8.934;-5.714;6.077;2.796;Partly Cloudy;16;20;18;0.647485143
14/07/2016;7;2016;8.199;-5.599;6.475;3.22;-2.096;2.172;1.908;Mostly Cloudy;11;18;14.5;0.392730821
15/07/2016;7;2016;4.751;-3.448;3.3505;1.124;-1.114;0.567;1.308;Cloudy;13;17;15;0.236581772
16/07/2016;7;2016;1.95;-2.801;8.606;0.01;8.993;4.5065;0.54;Showers;15;18;16.5;0.01
17/07/2016;7;2016;15.262;13.312;15.7895;9.003;3.349;10.6775;4.067;Fine;14;21;17.5;0.589896475
18/07/2016;7;2016;16.317;1.055;20.1855;12.352;6.811;15.7575;4.14;Fine;16;22;19;0.7570019
19/07/2016;7;2016;24.054;7.737;21.0715;19.163;-5.815;16.2555;3.732;Fine;14;23;18.5;0.796665835
20/07/2016;7;2016;18.089;-5.965;19.152;13.348;6.058;16.377;4.284;Fine;13;22;17.5;0.737907015
21/07/2016;7;2016;20.215;2.126;21.298;19.406;-3.432;17.69;4.176;Fine;18;25;21.5;0.959980213
22/07/2016;7;2016;22.381;2.166;18.2795;15.974;-7.055;12.4465;3.804;Fine;15;24;19.5;0.713730396
23/07/2016;7;2016;14.178;-8.203;11.3675;8.919;-4.245;6.7965;3.864;Fine;23;30;26.5;0.629073212
27/07/2016;7;2016;8.557;-5.621;17.262;4.674;15.023;12.1855;2.988;Mostly Cloudy;14;19;16.5;0.546219469
28/07/2016;7;2016;25.967;17.41;25.864;19.697;1.192;20.293;3.768;Fine;8;21;14.5;0.758539685
29/07/2016;7;2016;25.761;-0.206;26.0795;20.889;-0.645;20.5665;3.804;Fine;9;21;15;0.810876907
30/07/2016;7;2016;26.398;0.637;26.103;20.244;0.523;20.5055;3.852;Fine;9;20;14.5;0.766876279
31/07/2016;7;2016;25.808;-0.59;25.7885;20.767;-0.997;20.2685;3.816;Fine;8;22;15;0.80467297
01/08/2016;8;2016;25.769;-0.039;17.835;19.77;-14.762;12.389;3.744;Fine;8;21;14.5;0.7672009
02/08/2016;8;2016;9.901;-15.868;18.0145;5.008;16.489;13.2525;3.792;Mostly Cloudy;14;22;18;0.505807494
03/08/2016;8;2016;26.128;16.227;21.115;21.497;-10.44;16.277;4.428;Fine;13;19;16;0.822757195
04/08/2016;8;2016;16.102;-10.026;19.023;11.057;5.46;13.787;4.128;Partly Cloudy;12;21;16.5;0.686684884
05/08/2016;8;2016;21.944;5.842;19.5635;16.517;-4.679;14.1775;4.272;Fine;11;20;15.5;0.752688662
06/08/2016;8;2016;17.183;-4.761;20.302;11.838;5.037;14.3565;4.032;Partly Cloudy;11;20;15.5;0.68893674
07/08/2016;8;2016;23.421;6.238;22.1765;16.875;-3.184;15.283;4.584;Fine;12;21;16.5;0.720507237
08/08/2016;8;2016;20.932;-2.489;23.0685;13.691;6.292;16.837;4.32;Fine;12;21;16.5;0.654070323
09/08/2016;8;2016;25.205;4.273;24.6745;19.983;-1.323;19.3215;4.452;Fine;11;21;16;0.792818885
10/08/2016;8;2016;24.144;-1.061;21.608;18.66;-4.282;16.519;4.152;Fine;10;22;16;0.772862823
11/08/2016;8;2016;19.072;-5.072;20.499;14.378;2.783;15.7695;3.96;Fine;11;24;17.5;0.753880034
12/08/2016;8;2016;21.926;2.854;23.7795;17.161;-1.227;16.5475;4.392;Fine;13;21;17;0.782678099
13/08/2016;8;2016;25.633;3.707;24.861;15.934;1.673;16.7705;4.224;Fine;11;22;16.5;0.621620567
14/08/2016;8;2016;24.089;-1.544;22.6135;17.607;-0.775;17.2195;4.38;Fine;11;21;16;0.730914525
15/08/2016;8;2016;21.138;-2.951;21.264;16.832;-0.965;16.3495;4.428;Fine;13;21;17;0.79629104
16/08/2016;8;2016;21.39;0.252;19.9285;15.867;-2.323;14.7055;4.692;Fine;13;21;17;0.741795231
17/08/2016;8;2016;18.467;-2.923;15.9705;13.544;-5.193;10.9475;4.728;Fine;12;21;16.5;0.733416364
18/08/2016;8;2016;13.474;-4.993;16.804;8.351;6.825;11.7635;4.668;Partly Cloudy;13;20;16.5;0.619786255
19/08/2016;8;2016;20.134;6.66;20.197;15.176;0.844;15.598;4.584;Fine;12;22;17;0.753749876
20/08/2016;8;2016;20.26;0.126;24.4415;16.02;3.203;17.6215;4.452;Fine;14;24;19;0.790720632
21/08/2016;8;2016;28.623;8.363;24.469;19.223;-3.203;17.6215;4.067;Fine;9;20;14.5;0.671592775
22/08/2016;8;2016;20.315;-8.308;19.661;16.02;-2.186;14.927;4.452;Fine;12;23;17.5;0.788579867
23/08/2016;8;2016;19.007;-1.308;11.6485;13.834;-13.824;6.922;4.404;Fine;17;25;21;0.727837113
24/08/2016;8;2016;4.29;-14.717;16.595;0.01;19.213;9.6165;1.812;Cloudy;19;23;21;0.01
25/08/2016;8;2016;28.9;24.61;27.2015;19.223;-13.588;12.429;4.224;Fine;14;20;17;0.665155709
26/08/2016;8;2016;25.503;-3.397;27.3625;5.635;13.588;12.429;4.728;Fine;8;20;14;0.220954398
27/08/2016;8;2016;29.222;3.719;29.038;19.223;1.874;20.16;4.8;Fine;9;21;15;0.657826295
28/08/2016;8;2016;28.854;-0.368;28.65;21.097;2.188;22.191;4.043;Fine;9;21;15;0.73116379
29/08/2016;8;2016;28.446;-0.408;26.8325;23.285;-3.031;21.7695;4.056;Fine;11;22;16.5;0.818568516
30/08/2016;8;2016;25.219;-3.227;18.204;20.254;-13.49;13.509;4.848;Fine;13;22;17.5;0.803124628
31/08/2016;8;2016;11.189;-14.03;14.976;6.764;7.07;10.299;3.036;Mostly Cloudy;12;23;17.5;0.604522299
01/09/2016;9;2016;18.763;7.574;20.0685;13.834;1.043;14.3555;4.692;Partly Cloudy;13;24;18.5;0.737302137
02/09/2016;9;2016;21.374;2.611;23.787;14.877;3.638;16.696;4.356;Fine;18;25;21.5;0.696032563
03/09/2016;9;2016;26.2;4.826;27.807;18.515;4.043;20.5365;4.224;Fine;17;24;20.5;0.706679389
04/09/2016;9;2016;29.414;3.214;26.899;22.558;-3.062;21.027;4.091;Fine;12;22;17;0.766913715
05/09/2016;9;2016;24.384;-5.03;19.3045;19.496;-10.254;14.369;4.404;Fine;13;22;17.5;0.799540682
06/09/2016;9;2016;14.225;-10.159;16.655;9.242;4.85;11.667;3.72;Partly Cloudy;14;21;17.5;0.64970123
07/09/2016;9;2016;19.085;4.86;19.858;14.092;0.743;14.4635;4.74;Partly Cloudy;17;22;19.5;0.738380927
08/09/2016;9;2016;20.631;1.546;14.073;14.835;-11.768;8.951;4.992;Fine;16;22;19;0.719063545
09/09/2016;9;2016;7.515;-13.116;11.621;3.067;6.359;6.2465;2.796;Cloudy;20;26;23;0.408117099
10/09/2016;9;2016;15.727;8.212;22.3765;9.426;14.152;16.502;4.2;Partly Cloudy;21;28;24.5;0.599351434
11/09/2016;9;2016;29.026;13.299;27.6495;23.578;-2.41;22.373;4.08;Fine;20;28;24;0.812306208
12/09/2016;9;2016;26.273;-2.753;23.8645;21.168;-5.801;18.2675;4.608;Fine;20;28;24;0.805694059
13/09/2016;9;2016;21.456;-4.817;22.893;15.367;3.752;17.243;4.356;Fine;22;22;22;0.716209918
14/09/2016;9;2016;24.33;2.874;17.51;19.119;-13.135;12.5515;4.596;Fine;19;25;22;0.785819975
15/09/2016;9;2016;10.69;-13.64;17.2485;5.984;10.613;11.2905;4.932;Mostly Cloudy;19;24;21.5;0.559775491
16/09/2016;9;2016;23.807;13.117;21.9745;16.597;-2.04;15.577;3.972;Fine;17;25;21;0.697147898
17/09/2016;9;2016;20.142;-3.665;14.016;14.557;-12.834;8.14;4.944;Fine;13;23;18;0.722718697
18/09/2016;9;2016;7.89;-12.252;9.579;1.723;4.642;4.044;2.688;Cloudy;18;22;20;0.218377693
19/09/2016;9;2016;11.268;3.378;17.961;6.365;11.109;11.9195;2.7;Mostly Cloudy;18;22;20;0.564873979
20/09/2016;9;2016;24.654;13.386;15.475;17.474;-16.617;9.1655;4.476;Fine;12;22;17;0.708769368
21/09/2016;9;2016;6.296;-18.358;18.112;0.857;21.403;11.5585;1.644;Cloudy;17;21;19;0.13611817
22/09/2016;9;2016;29.928;23.632;30.2945;22.26;0.867;22.6935;4.44;Fine;16;24;20;0.743785084
23/09/2016;9;2016;30.661;0.733;30.4595;23.127;-0.388;22.933;4.248;Fine;12;24;18;0.754280682
24/09/2016;9;2016;30.258;-0.403;24.676;22.739;-10.077;17.7005;4.128;Fine;12;24;18;0.751503735
25/09/2016;9;2016;19.094;-11.164;24.7575;12.662;10.82;18.072;4.632;Partly Cloudy;13;29;21;0.663140253
26/09/2016;9;2016;30.421;11.327;27.569;23.482;-5.2;20.882;4.164;Fine;16;25;20.5;0.771900989
27/09/2016;9;2016;24.717;-5.704;27.5125;18.282;6.718;21.641;4.728;Fine;16;25;20.5;0.73965287
28/09/2016;9;2016;30.308;5.591;19.3315;25;-22.336;13.832;4.188;Fine;14;25;19.5;0.824864722
29/09/2016;9;2016;8.355;-21.953;20.0755;2.664;20.056;12.692;2.304;Cloudy;17;23;20;0.318850987
30/09/2016;9;2016;31.796;23.441;31.62;22.72;1.784;23.612;4.38;Fine;17;26;21.5;0.71455529
01/10/2016;10;2016;31.444;-0.352;30.433;24.504;-1.718;23.645;4.356;Fine;11;27;19;0.779290167
02/10/2016;10;2016;29.422;-2.022;18.299;22.786;-20.258;12.657;4.308;Fine;11;24;17.5;0.77445449
03/10/2016;10;2016;7.176;-22.246;19.0685;2.528;22.288;13.672;3.78;Cloudy;19;25;22;0.352285396
04/10/2016;10;2016;30.961;23.785;31.062;24.816;0.542;25.087;4.32;Fine;14;25;19.5;0.801524499
05/10/2016;10;2016;31.163;0.202;31.0585;25.358;-0.224;25.246;4.224;Fine;14;28;21;0.8137214
06/10/2016;10;2016;30.954;-0.209;30.7395;25.134;0.246;25.257;4.128;Fine;13;27;20;0.811979066
07/10/2016;10;2016;30.525;-0.429;29.588;25.38;-2.48;24.14;4.128;Fine;11;26;18.5;0.831449631
08/10/2016;10;2016;28.651;-1.874;21.9245;22.9;-15.172;15.314;4.056;Fine;13;27;20;0.799274022
09/10/2016;10;2016;15.198;-13.453;22.568;7.728;17.078;16.267;5.004;Partly Cloudy;17;24;20.5;0.508487959
10/10/2016;10;2016;29.938;14.74;27.836;24.806;-4.538;22.537;4.128;Fine;19;24;21.5;0.828579063
11/10/2016;10;2016;25.734;-4.204;20.071;20.268;-11.32;14.608;4.32;Fine;18;27;22.5;0.787596176
12/10/2016;10;2016;14.408;-11.326;21.7915;8.948;14.758;16.327;4.944;Partly Cloudy;17;23;20;0.621043865
13/10/2016;10;2016;29.175;14.767;26.7015;23.706;-4.721;21.3455;4.392;Fine;17;25;21;0.812544987
14/10/2016;10;2016;24.228;-4.947;25.1205;18.985;-1.461;18.2545;4.8;Fine;14;22;18;0.783597491
15/10/2016;10;2016;26.013;1.785;27.32;17.524;4.191;19.6195;4.992;Fine;12;23;17.5;0.673663168
16/10/2016;10;2016;28.627;2.614;27.194;21.715;-1.609;20.9105;4.812;Fine;12;24;18;0.758549621
17/10/2016;10;2016;25.761;-2.866;28.825;20.106;6.238;23.225;4.836;Fine;17;26;21.5;0.780482124
18/10/2016;10;2016;31.889;6.128;31.332;26.344;-1.184;25.752;4.248;Fine;17;23;20;0.826115588
19/10/2016;10;2016;30.775;-1.114;24.984;25.16;-12.425;18.9475;4.2;Fine;13;26;19.5;0.81754671
20/10/2016;10;2016;19.193;-11.582;24.358;12.735;10.649;18.0595;4.752;Fine;16;25;20.5;0.663523159
21/10/2016;10;2016;29.523;10.33;24.961;23.384;-7.979;19.3945;4.596;Fine;20;25;22.5;0.792060427
22/10/2016;10;2016;20.399;-9.124;15.8875;15.405;-11.18;9.815;4.692;Fine;17;27;22;0.755184078
23/10/2016;10;2016;11.376;-9.023;21.179;4.225;20.179;14.3145;2.172;Mostly Cloudy;13;19;16;0.371395921
24/10/2016;10;2016;30.982;19.606;27.384;24.404;-8.999;19.9045;4.896;Fine;12;23;17.5;0.787683171
19/11/2016;11;2016;23.786;-7.196;27.365;15.405;8.342;19.576;4.62;Fine;18;26;22;0.647649878
20/11/2016;11;2016;30.944;7.158;30.924;23.747;0;23.747;4.26;Fine;18;26;22;0.767418563
21/11/2016;11;2016;30.904;-0.04;28.6775;23.747;0.906;24.2;4.224;Fine;18;26;22;0.768411856
22/11/2016;11;2016;26.451;-4.453;27.6585;24.653;-0.906;24.2;4.92;Fine;21;26;23.5;0.932025254
23/11/2016;11;2016;28.866;2.415;28.4395;23.747;-2.532;22.481;4.248;Fine;20;27;23.5;0.822663341
24/11/2016;11;2016;28.013;-0.853;27.9085;21.215;0.09;21.26;4.032;Fine;19;30;24.5;0.757326955
25/11/2016;11;2016;27.804;-0.209;21.206;21.305;-13.698;14.456;4.524;Fine;20;26;23;0.766256654
